image,xmin,ymin,xmax,ymax,label,score
converted_png/0199_00.png,1720,1196,1995,1746,1,4.343167781829834
converted_png/0199_01.png,239,313,1351,2021,1,5.734135150909424
converted_png/0199_02.png,1612,384,3327,3125,1,4.876230716705322
converted_png/0199_03.png,701,511,1502,1938,1,3.31905198097229
converted_png/0199_03.png,1684,639,1995,1401,1,3.31905198097229
converted_png/0199_03.png,1616,1836,1995,2079,1,3.31905198097229
converted_png/0199_04.png,98,441,1226,1919,1,4.467278480529785
converted_png/0199_06.png,1005,949,2288,3530,1,4.0881829261779785
converted_png/0199_06.png,199,2976,866,3466,1,4.0881829261779785
converted_png/0200_00.png,1029,275,1995,1765,1,4.172903060913086
converted_png/0200_04.png,1845,597,3327,3018,1,4.740813255310059
converted_png/0201_00.png,1356,313,1746,627,1,9.55063247680664
converted_png/0201_00.png,1107,978,1995,2156,1,9.55063247680664
converted_png/0201_02.png,1138,473,1995,1823,1,7.422326564788818
converted_png/0201_04.png,2097,426,2860,1034,1,5.62107515335083
converted_png/0201_04.png,1975,1578,3327,3605,1,5.62107515335083
converted_png/0201_06.png,1906,682,3327,3136,1,6.5997233390808105
converted_png/0202_00.png,119,396,1185,2015,1,3.6455719470977774
converted_png/0202_02.png,2920,405,3327,949,1,8.927484512329102
converted_png/0202_02.png,1993,821,3327,3498,1,8.927484512329102
converted_png/0202_03.png,592,415,862,614,1,4.720808029174805
converted_png/0202_03.png,738,588,1398,2220,1,4.720808029174805
converted_png/0202_03.png,98,1433,467,2073,1,4.720808029174805
converted_png/0202_04.png,1730,287,1995,601,1,6.982353687286377
converted_png/0202_04.png,1148,799,1995,2226,1,6.982353687286377
converted_png/0202_05.png,1211,441,1647,601,1,9.44968032836914
converted_png/0202_05.png,946,710,1995,2098,1,9.44968032836914
converted_png/0202_06.png,1594,736,3327,3466,1,8.00339412689209
converted_png/0203_02.png,1866,459,2559,3327,1,4.019436836242676
converted_png/0203_05.png,1358,121,1889,2456,1,3.5095431804656982
converted_png/0203_05.png,1117,428,1245,595,1,3.5095431804656982
converted_png/0203_06.png,1820,147,2559,3327,1,3.669089794158936
converted_png/0203_07.png,1260,358,1889,2456,1,3.34397029876709
converted_png/0204_00.png,1663,319,1995,902,1,3.543820858001709
converted_png/0204_00.png,899,396,1995,1593,1,3.543820858001709
converted_png/0204_01.png,1412,501,3327,2752,1,3.331758499145508
converted_png/0204_02.png,1196,757,2721,3328,1,4.802225589752197
converted_png/0204_02.png,2461,1120,3327,2336,1,4.802225589752197
converted_png/0204_03.png,660,422,1517,1938,1,4.307901382446289
converted_png/0204_03.png,1715,787,1995,1266,1,4.307901382446289
converted_png/0205_01.png,606,277,1975,2517,1,5.578540802001953
converted_png/0205_01.png,1482,2773,1672,2954,1,5.578540802001953
converted_png/0205_02.png,400,262,1278,1599,1,6.84540605545044
converted_png/0205_04.png,3085,2805,3327,3093,1,3.290872573852539
converted_png/0205_04.png,1655,2954,2132,3424,1,3.290872573852539
converted_png/0205_05.png,852,211,1793,1881,1,3.10647201538086
converted_png/0205_06.png,644,351,1528,2303,1,3.005629301071167
converted_png/0205_06.png,1850,1682,1995,1925,1,3.005629301071167
converted_png/0206_00.png,1127,460,1995,2053,1,3.933172225952149
converted_png/0206_01.png,592,467,1190,1753,1,3.660395622253418
converted_png/0206_03.png,1612,800,3327,3296,1,5.491843700408936
converted_png/0206_04.png,1984,693,3327,3648,1,3.532839775085449
converted_png/0206_05.png,433,2709,1144,3424,1,3.833519220352173
converted_png/0206_06.png,992,467,1995,2143,1,4.641923904418945
converted_png/0206_06.png,1819,1279,1995,1503,1,4.641923904418945
converted_png/0206_07.png,407,2848,857,2976,1,3.7340664863586426
converted_png/0207_00.png,1551,533,3327,3360,1,4.597149848937988
converted_png/0207_01.png,1880,832,3327,3712,1,3.546525001525879
converted_png/0207_02.png,868,230,1814,1983,1,4.3664374351501465
converted_png/0207_03.png,1039,524,1995,2181,1,3.9108200073242174
converted_png/0208_00.png,150,287,296,748,1,4.023477077484131
converted_png/0208_00.png,1263,934,1892,1727,1,4.023477077484131
converted_png/0208_00.png,140,1311,285,1733,1,4.023477077484131
converted_png/0208_00.png,109,1765,1283,2456,1,4.023477077484131
converted_png/0208_01.png,171,396,301,748,1,5.857491970062256
converted_png/0208_01.png,1096,940,1710,1919,1,5.857491970062256
converted_png/0208_01.png,722,1081,842,1676,1,5.857491970062256
converted_png/0208_01.png,135,1305,1226,2456,1,5.857491970062256
converted_png/0208_02.png,312,533,485,1130,1,3.819435119628906
converted_png/0208_02.png,1568,1546,2001,2709,1,3.819435119628906
converted_png/0208_02.png,2114,1557,3137,2880,1,3.819435119628906
converted_png/0208_02.png,242,3285,2045,4095,1,3.819435119628906
converted_png/0208_03.png,277,661,528,2901,1,6.59262228012085
converted_png/0208_03.png,251,1429,1949,4095,1,6.59262228012085
converted_png/0208_03.png,1837,1589,2842,3200,1,6.59262228012085
converted_png/0209_00.png,161,556,1138,2111,1,4.935110569000244
converted_png/0209_01.png,381,384,1793,3434,1,5.56941032409668
converted_png/0209_01.png,233,2677,615,3136,1,5.56941032409668
converted_png/0209_02.png,213,1484,389,1689,1,4.435268402099609
converted_png/0209_03.png,312,2634,493,3296,1,3.735322952270508
converted_png/0211_02.png,1000,745,1346,1196,1,3.4613847732543945
converted_png/0211_03.png,969,326,1889,1900,1,3.6290783882141113
converted_png/0212_00.png,1424,319,1995,2297,1,4.69998025894165
converted_png/0212_00.png,1143,377,1351,639,1,4.69998025894165
converted_png/0212_01.png,1638,885,3327,3093,1,9.496877670288086
converted_png/0212_04.png,972,467,1995,1842,1,8.327841758728027
converted_png/0212_04.png,1798,1177,1995,1516,1,8.327841758728027
converted_png/0212_07.png,2374,522,3327,3893,1,4.487830638885498
converted_png/0213_00.png,519,428,1554,2015,1,5.321633338928223
converted_png/0213_00.png,1730,1490,1995,1823,1,5.321633338928223
converted_png/0213_01.png,944,693,2669,3349,1,3.737916231155396
converted_png/0213_02.png,1222,448,3327,2986,1,4.04063892364502
converted_png/0213_03.png,400,377,1642,2034,1,6.890396118164063
converted_png/0213_03.png,197,1196,457,1516,1,6.890396118164063
converted_png/0213_04.png,338,554,2496,3125,1,3.6450953483581534
converted_png/0213_05.png,728,757,2756,3594,1,5.4952826499938965
converted_png/0213_06.png,176,326,1611,1900,1,5.451010227203369
converted_png/0213_07.png,732,518,1850,1797,1,4.255173683166504
converted_png/0214_00.png,1664,394,3327,3061,1,4.013997077941895
converted_png/0214_01.png,1863,650,3327,3157,1,3.837313652038574
converted_png/0214_02.png,1464,320,3128,2794,1,5.653436660766602
converted_png/0214_02.png,2842,2133,3327,2976,1,5.653436660766602
converted_png/0214_02.png,2851,3861,3137,4095,1,5.653436660766602
converted_png/0214_03.png,173,565,2027,2677,1,5.04889440536499
converted_png/0215_00.png,2600,394,2955,874,1,3.606025457382202
converted_png/0215_00.png,1092,1226,1897,1984,1,3.606025457382202
converted_png/0215_00.png,875,3306,3146,4095,1,3.606025457382202
converted_png/0215_01.png,1023,358,1995,1836,1,3.941009521484375
converted_png/0215_02.png,826,415,1616,1957,1,4.673046112060547
converted_png/0215_02.png,1522,1068,1995,1925,1,4.673046112060547
converted_png/0215_03.png,1897,565,3327,2378,1,3.618570327758789
converted_png/0215_03.png,1733,1984,3327,3338,1,3.618570327758789
converted_png/0215_04.png,202,147,686,684,1,3.161320447921753
converted_png/0215_04.png,1678,179,1814,607,1,3.161320447921753
converted_png/0215_04.png,836,1394,1995,2456,1,3.161320447921753
converted_png/0215_05.png,1658,179,1808,633,1,4.032029628753662
converted_png/0215_05.png,545,1881,1902,2456,1,4.032029628753662
converted_png/0215_06.png,1334,736,3327,3157,1,5.069825649261475
converted_png/0215_07.png,615,714,1282,1045,1,3.48193907737732
converted_png/0215_07.png,147,1226,866,2517,1,3.48193907737732
converted_png/0215_07.png,1170,1248,2045,2944,1,3.48193907737732
converted_png/0215_07.png,1516,3552,2998,4095,1,3.48193907737732
converted_png/0216_00.png,389,249,1502,1970,1,3.762094736099243
converted_png/0216_00.png,218,1305,447,1759,1,3.762094736099243
converted_png/0216_01.png,806,533,2582,3424,1,3.056236982345581
converted_png/0216_01.png,372,2805,710,3082,1,3.056236982345581
converted_png/0217_01.png,277,661,1967,3114,1,5.59158182144165
converted_png/0217_03.png,875,2453,1837,3157,1,4.8465423583984375
converted_png/0218_00.png,395,300,1361,1785,1,5.490720272064209
converted_png/0218_00.png,124,1158,509,1618,1,5.490720272064209
converted_png/0218_01.png,233,490,2504,2720,1,4.321499347686768
converted_png/0218_02.png,202,479,1507,1714,1,4.172221183776856
converted_png/0218_03.png,424,672,2383,2912,1,5.736610889434815
converted_png/0218_03.png,294,2442,780,2901,1,5.736610889434815
converted_png/0219_00.png,1637,716,1995,1522,1,5.3971357345581055
converted_png/0219_00.png,935,812,1497,1938,1,5.3971357345581055
converted_png/0219_00.png,233,2060,1237,2456,1,5.3971357345581055
converted_png/0219_02.png,98,281,499,1567,1,3.077657699584961
converted_png/0219_02.png,675,390,1341,1701,1,3.077657699584961
converted_png/0219_03.png,2426,736,3094,1824,1,3.5255250930786133
converted_png/0219_03.png,346,821,520,1312,1,3.5255250930786133
converted_png/0219_03.png,1456,1610,2305,3200,1,3.5255250930786133
converted_png/0219_03.png,346,3317,2929,4095,1,3.5255250930786133
converted_png/0219_06.png,2721,1120,3327,1770,1,3.602360725402832
converted_png/0219_06.png,1092,1493,1378,2261,1,3.602360725402832
converted_png/0219_06.png,1568,1674,2340,3221,1,3.602360725402832
converted_png/0219_06.png,2782,1962,3327,2634,1,3.602360725402832
converted_png/0219_06.png,346,3370,2392,4095,1,3.602360725402832
converted_png/0221_00.png,816,364,1995,1817,1,3.696896553039551
converted_png/0221_01.png,1915,725,3327,3040,1,4.054851531982422
converted_png/0221_02.png,1092,949,2314,2805,1,5.519677639007568
converted_png/0221_02.png,2444,1045,3085,1781,1,5.519677639007568
converted_png/0221_02.png,2669,1984,3327,3317,1,5.519677639007568
converted_png/0221_03.png,628,396,1995,1682,1,4.42067289352417
converted_png/0222_00.png,285,1689,540,1836,1,4.566437244415283
converted_png/0222_01.png,294,2826,797,3338,1,3.66967248916626
converted_png/0222_02.png,109,435,1377,1740,1,4.710540771484375
converted_png/0222_03.png,173,768,2270,3157,1,4.723341464996338
converted_png/0223_00.png,2756,256,3327,1130,1,3.586996078491211
converted_png/0223_00.png,771,554,2409,2656,1,3.586996078491211
converted_png/0223_00.png,2513,1706,2808,2005,1,3.586996078491211
converted_png/0223_00.png,2946,3146,3327,3797,1,3.586996078491211
converted_png/0223_01.png,892,693,3085,2976,1,5.912829875946045
converted_png/0223_02.png,483,371,1720,1893,1,5.147660732269287
converted_png/0223_03.png,1741,159,1995,537,1,3.103167772293091
converted_png/0223_03.png,478,262,1486,1708,1,3.103167772293091
converted_png/0224_00.png,114,1606,576,1996,1,3.878806114196777
converted_png/0224_01.png,1138,377,1995,1874,1,4.469687461853027
converted_png/0224_05.png,1143,371,1995,1772,1,3.5477442741394043
converted_png/0224_05.png,1663,2258,1860,2456,1,3.5477442741394043
converted_png/0224_07.png,1967,586,3327,2986,1,3.662461042404175
converted_png/0224_07.png,2764,3744,3094,4095,1,3.662461042404175
converted_png/0225_00.png,1569,166,1829,723,1,3.452749252319336
converted_png/0225_00.png,98,524,571,1305,1,3.452749252319336
converted_png/0225_00.png,519,1887,1897,2456,1,3.452749252319336
converted_png/0225_03.png,147,234,667,1482,1,4.063719272613525
converted_png/0225_03.png,702,1280,1984,3082,1,4.063719272613525
converted_png/0225_03.png,1144,3541,2972,4095,1,4.063719272613525
converted_png/0225_06.png,164,874,953,2176,1,4.138384819030762
converted_png/0225_06.png,1161,1354,1811,2677,1,4.138384819030762
converted_png/0225_06.png,883,3434,3059,4095,1,4.138384819030762
converted_png/0225_07.png,436,755,878,1842,1,3.1064040660858154
converted_png/0225_07.png,566,2098,1808,2456,1,3.1064040660858154
converted_png/0226_00.png,1438,949,3327,3541,1,6.787308692932129
converted_png/0226_01.png,852,582,1995,2092,1,5.901791572570801
converted_png/0226_02.png,888,332,1995,1733,1,4.88423490524292
converted_png/0226_03.png,1629,362,3327,3125,1,4.49416971206665
converted_png/0227_02.png,124,351,1003,1900,1,3.719574451446533
converted_png/0227_05.png,810,524,1346,1842,1,3.898911714553833
converted_png/0227_05.png,1507,1023,1995,2002,1,3.898911714553833
converted_png/0227_06.png,1404,736,3327,4095,1,3.865999460220337
converted_png/0228_04.png,1845,565,3327,2848,1,3.9511077404022217
converted_png/0228_04.png,580,3232,2686,4095,1,3.9511077404022217
converted_png/0228_05.png,155,1247,410,1695,1,4.486324310302734
converted_png/0228_07.png,2106,885,2894,2506,1,5.684932231903076
converted_png/0228_07.png,1447,2400,1603,2709,1,5.684932231903076
converted_png/0228_07.png,303,2848,2782,4095,1,5.684932231903076
converted_png/0229_02.png,816,313,1995,1836,1,4.406245231628418
converted_png/0229_02.png,1788,1446,1995,1823,1,4.406245231628418
converted_png/0229_05.png,1334,661,3085,2901,1,4.42880916595459
converted_png/0229_05.png,2782,2357,3327,3285,1,4.42880916595459
converted_png/0230_00.png,790,524,1710,1893,1,4.752724647521973
converted_png/0230_00.png,1434,1644,1995,2002,1,4.752724647521973
converted_png/0230_01.png,1300,928,3059,3178,1,4.446728229522705
converted_png/0230_05.png,831,377,1995,1829,1,3.2602696418762207
converted_png/0230_05.png,1793,1452,1995,1791,1,3.2602696418762207
converted_png/0231_00.png,2123,608,3327,3146,1,3.380792617797852
converted_png/0231_01.png,1018,454,1995,1855,1,4.581893444061279
converted_png/0231_02.png,1629,672,3327,2954,1,5.904368877410889
converted_png/0231_03.png,1263,371,1995,1881,1,3.3300204277038574
converted_png/0232_01.png,1096,531,1995,1881,1,3.505749464035034
converted_png/0232_02.png,1819,565,3327,2826,1,4.758152484893799
converted_png/0233_00.png,457,243,1548,959,1,4.218376636505127
converted_png/0233_00.png,930,1209,1522,2188,1,4.218376636505127
converted_png/0233_01.png,103,563,1325,1945,1,4.966944217681885
converted_png/0233_02.png,1785,746,3327,3306,1,7.118583679199219
converted_png/0233_03.png,888,678,1995,1785,1,10.604166984558104
converted_png/0233_06.png,1070,524,1995,1951,1,7.696019649505615
converted_png/0233_07.png,546,480,2530,2016,1,4.452224254608154
converted_png/0233_07.png,1516,2016,2539,3765,1,4.452224254608154
converted_png/0233_09.png,1516,1130,3327,3168,1,10.641094207763672
converted_png/0234_00.png,275,268,1408,2041,1,4.335548400878906
converted_png/0234_01.png,303,480,2184,3072,1,3.738894462585449
converted_png/0234_02.png,1057,618,2296,3466,1,4.710578441619873
converted_png/0234_04.png,1008,377,1995,1669,1,3.84083890914917
converted_png/0234_07.png,166,531,1356,1829,1,4.25936222076416
converted_png/0235_01.png,1793,2592,2816,3925,1,7.30798864364624
converted_png/0235_01.png,312,3360,1845,4095,1,7.30798864364624
converted_png/0235_03.png,1586,1546,2903,2922,1,3.0796315670013428
converted_png/0235_03.png,1456,2442,1594,2666,1,3.0796315670013428
converted_png/0235_03.png,329,3232,2851,4095,1,3.0796315670013428
converted_png/0236_00.png,129,396,1309,1682,1,4.794774055480957
converted_png/0236_02.png,294,661,2262,2784,1,4.595600128173828
converted_png/0236_02.png,242,2314,1152,2944,1,4.595600128173828
converted_png/0237_00.png,1404,949,3327,3274,1,3.726493358612061
converted_png/0237_01.png,1638,565,3327,3029,1,3.265972375869751
converted_png/0238_01.png,329,522,476,1258,1,3.106313705444336
converted_png/0238_01.png,2392,885,3163,2176,1,3.106313705444336
converted_png/0238_01.png,1906,1440,2166,2208,1,3.106313705444336
converted_png/0238_01.png,268,3168,3024,4095,1,3.106313705444336
converted_png/0238_02.png,2383,554,3327,2869,1,3.583022117614746
converted_png/0238_02.png,2244,1429,2452,1653,1,3.583022117614746
converted_png/0238_02.png,346,3296,2972,4095,1,3.583022117614746
converted_png/0238_06.png,1424,332,1995,1721,1,3.8279948234558105
converted_png/0238_06.png,207,2002,1777,2456,1,3.8279948234558105
converted_png/0238_07.png,1434,531,1897,1305,1,3.21956753730774
converted_png/0238_07.png,155,1906,1819,2456,1,3.21956753730774
converted_png/0239_00.png,1684,447,1824,575,1,3.0407984256744385
converted_png/0239_00.png,847,607,1995,2117,1,3.0407984256744385
converted_png/0239_01.png,1117,371,1995,2194,1,3.5409960746765137
converted_png/0240_02.png,114,2092,389,2456,1,6.489510536193848
converted_png/0240_02.png,504,2092,1814,2456,1,6.489510536193848
converted_png/0240_03.png,242,1248,1412,3082,1,5.691654205322266
converted_png/0240_03.png,927,3466,2990,4095,1,5.691654205322266
converted_png/0240_04.png,182,1056,1204,2538,1,4.918857574462891
converted_png/0240_05.png,150,761,738,1874,1,6.055013656616211
converted_png/0240_05.png,452,2028,1834,2456,1,6.055013656616211
converted_png/0241_00.png,1600,953,1995,1925,1,6.71619176864624
converted_png/0241_00.png,135,1324,1647,2456,1,6.71619176864624
converted_png/0241_00.png,852,1343,987,1676,1,6.71619176864624
converted_png/0241_01.png,320,341,537,1450,1,4.732066631317139
converted_png/0241_01.png,2660,1557,3327,2976,1,4.732066631317139
converted_png/0241_01.png,1698,2442,1880,2997,1,4.732066631317139
converted_png/0241_01.png,242,3082,2790,4095,1,4.732066631317139
converted_png/0241_02.png,176,435,296,697,1,7.1409687995910645
converted_png/0241_02.png,1595,787,1995,1714,1,7.1409687995910645
converted_png/0241_02.png,826,876,966,1478,1,7.1409687995910645
converted_png/0241_02.png,93,1337,1590,2456,1,7.1409687995910645
converted_png/0241_03.png,2487,458,3327,1034,1,4.993212699890137
converted_png/0241_03.png,2470,1258,3327,2837,1,4.993212699890137
converted_png/0241_03.png,1707,1450,2227,2730,1,4.993212699890137
